22-09-2023 23:59:00,Indira1,32,589,170,204,214,-0.99,593,273,409,0,409,236,233,238,237,0.86,0.74,0.88,0.94,50.06,476778,486605,0,184917,88288,203573,
22-09-2023 23:59:00,Indira1,33,298,63,149,85,0.99,300,0,0,0,0,233,233,233,233,0.44,0.28,0.64,0.41,50.05,955793,973128,0,293079,456847,205868,
22-09-2023 23:59:00,Indira1,34,775,131,644,0,1.00,775,153,0,229,229,155,232,232,0,1.15,0.63,2.83,0.00,50.05,282133,291456,0,65057,217076,0,
22-09-2023 23:59:00,Indira1,35,1093,73,1019,0,-1.00,1096,156,0,234,234,159,239,238,0,1.55,0.34,4.32,0.00,50.04,510780,522800,0,92377,418403,0,
22-09-2023 23:59:00,Indira1,36,692,125,0,567,0.99,703,0,0,0,0,238,238,238,238,1.07,0.72,0.00,2.50,50.04,467862,480563,0,103580,112775,251508,
22-09-2023 23:59:00,Indira1,37,214,0,214,0,-0.99,217,151,0,227,228,154,231,231,0,0.31,0.00,0.94,0.00,50.03,691613,703591,0,385352,306262,0,
22-09-2023 23:59:00,Indira1,38,440,0,277,162,0.99,2879,0,0,0,0,238,238,238,238,2.17,0.00,5.82,0.70,50.02,303447,308285,0,2623,238946,61878,
22-09-2023 23:59:00,Indira1,39,1594,720,873,0,1.00,1601,157,0,235,236,158,238,238,0,2.25,3.03,3.74,0.00,50.02,498688,525568,0,261133,237555,0,
22-09-2023 23:59:00,Indira1,40,2087,1395,691,0,-1.00,2087,0,0,0,0,231,231,231,231,3.02,6.05,3.01,0.00,50.01,953429,971951,0,344051,590519,18860,
22-09-2023 23:59:00,Indira1,41,2029,1845,184,0,-0.97,2095,292,407,226,242,156,238,231,0,3.04,8.01,1.10,0.00,50.01,605397,617583,0,297378,308020,0,
22-09-2023 23:59:00,Indira1,42,2487,75,993,1418,0.97,2555,409,411,407,408,236,238,238,231,3.68,0.32,4.31,6.40,50.01,602457,645395,0,157123,348895,96441,
22-09-2023 23:59:00,Indira1,43,2369,82,59,2227,1.00,2370,275,412,412,0,238,237,238,238,3.34,0.38,0.29,9.36,50.00,826870,855680,0,149880,512162,164830,
22-09-2023 23:59:00,Indira1,44,231,105,21,104,0.96,240,0,0,0,0,238,238,238,238,0.35,0.45,0.13,0.48,50.01,584093,602862,0,31580,97535,454978,
