21-09-2023 23:58:48,Indira1,34,716,117,598,0,1.00,716,155,0,232,233,157,236,236,0,1.05,0.53,2.61,0.00,50.10,272066,281119,0,63014,209052,0,
21-09-2023 23:58:48,Indira1,35,933,54,878,0,1.00,935,157,0,235,235,160,240,240,0,1.33,0.26,3.71,0.00,50.09,497270,508607,0,90359,406911,0,
21-09-2023 23:58:48,Indira1,36,704,153,0,551,1.00,707,0,0,0,0,236,236,236,236,1.05,0.71,0.00,2.44,50.08,453638,465439,0,100398,112775,240466,
21-09-2023 23:58:48,Indira1,37,1964,1741,222,0,-0.99,1992,155,0,232,233,157,235,235,0,2.85,7.59,0.95,0.00,50.07,667732,679335,0,374753,292980,0,
21-09-2023 23:58:48,Indira1,38,526,65,309,151,1.00,527,0,0,0,0,238,238,238,238,0.74,0.27,1.31,0.64,50.06,294453,299158,0,2551,233330,58571,
21-09-2023 23:58:48,Indira1,39,3871,3799,72,0,1.00,3872,155,0,233,234,157,236,236,0,5.53,16.09,0.50,0.00,50.05,485247,511277,0,252739,232511,0,
21-09-2023 23:58:48,Indira1,40,442,248,193,0,-1.00,443,0,0,0,0,236,236,236,236,0.69,1.16,0.90,0.00,50.04,934495,952896,0,335687,579948,18860,
21-09-2023 23:58:48,Indira1,41,285,122,163,0,1.00,286,295,411,231,243,158,239,236,0,0.41,0.55,0.69,0.00,50.03,590602,602376,0,287476,303126,0,
21-09-2023 23:58:48,Indira1,42,432,104,285,42,0.77,559,411,412,411,411,237,236,239,236,0.82,0.46,1.73,0.27,50.01,586840,627375,0,152868,340946,93025,
21-09-2023 23:58:48,Indira1,43,1579,455,234,889,-0.98,1618,275,413,412,0,237,238,235,239,2.35,2.15,1.15,3.74,50.00,802036,829388,0,145213,497228,159596,
21-09-2023 23:58:48,Indira1,44,491,0,34,457,0.96,514,0,0,0,0,236,236,236,236,0.77,0.00,0.21,2.10,50.00,575281,593414,0,30687,94603,449991,
21-09-2023 23:58:48,Indira1,45,186,85,100,0,0.96,194,296,412,242,233,159,237,239,0,0.29,0.46,0.42,0.00,50.00,223020,231175,0,121259,101762,0,
21-09-2023 23:58:48,Indira1,46,775,0,775,0,1.00,775,156,0,235,235,159,238,238,0,1.13,0.00,3.39,0.00,49.99,403786,406164,0,138847,264938,0,
21-09-2023 23:58:48,Indira1,47,428,262,165,0,0.98,434,155,0,233,234,157,236,236,0,0.88,1.48,0.88,0.29,49.98,400493,435296,0,192200,208293,0,
21-09-2023 23:58:48,Indira1,48,397,135,161,100,0.97,404,0,0,0,0,237,237,237,237,0.57,0.58,0.73,0.42,49.97,512395,525264,0,253405,72086,186904,
22-09-2023 00:01:56,Indira1,24,120,69,51,0,0.74,164,158,0,237,237,160,240,239,0,0.26,0.58,0.22,0.00,49.96,493580,506046,0,287686,205894,0,
22-09-2023 00:01:56,Indira1,25,439,100,339,0,1.00,441,155,0,233,233,157,236,236,0,0.63,0.46,1.44,0.00,49.97,646250,651520,0,347828,298422,0,
22-09-2023 00:01:56,Indira1,26,1357,184,1025,146,1.00,1359,0,0,0,0,235,235,235,235,1.94,0.80,4.39,0.64,49.97,464533,479788,0,131231,139147,194156,
22-09-2023 00:01:56,Indira1,27,166,0,62,104,0.95,174,0,0,0,0,236,236,236,236,0.25,0.00,0.29,0.47,49.97,650911,658570,0,460659,55696,134557,
22-09-2023 00:01:56,Indira1,28,546,332,93,119,1.00,549,273,410,0,410,237,239,237,237,0.78,1.40,0.43,0.51,49.96,658525,695648,0,304597,254316,99612,
22-09-2023 00:01:56,Indira1,29,196,123,72,0,0.92,212,293,410,238,231,157,236,237,0,0.30,0.56,0.35,0.00,49.96,216804,235904,0,107436,109368,0,
22-09-2023 00:01:56,Indira1,30,240,89,150,0,0.96,250,156,0,234,234,158,238,238,0,0.40,0.57,0.64,0.00,49.97,188567,200381,0,77147,111420,0,
22-09-2023 00:01:56,Indira1,32,1827,864,211,752,1.00,1806,274,412,0,412,238,237,239,238,2.52,3.63,0.90,3.02,49.96,462881,471993,0,179266,83459,200156,
22-09-2023 00:01:56,Indira1,33,330,35,207,87,0.91,361,0,0,0,0,237,237,237,237,0.52,0.16,0.99,0.40,49.97,921657,938172,0,281940,438225,201493,
22-09-2023 00:01:56,Indira1,34,720,118,602,0,1.00,720,156,0,234,234,158,237,237,0,1.04,0.53,2.60,0.00,49.97,272104,281157,0,63021,209083,0,
22-09-2023 00:01:56,Indira1,35,939,55,884,0,1.00,937,156,0,235,235,159,239,239,0,1.33,0.26,3.72,0.00,49.97,497319,508656,0,90362,406957,0,
22-09-2023 00:01:56,Indira1,36,702,148,0,553,1.00,697,0,0,0,0,235,235,235,235,1.04,0.69,0.00,2.42,49.97,453675,465476,0,100406,112775,240495,
22-09-2023 00:01:56,Indira1,37,656,430,225,0,1.00,657,156,0,235,235,159,238,238,0,0.93,1.83,0.96,0.00,49.97,667803,679407,0,374811,292992,0,
22-09-2023 00:01:56,Indira1,38,4264,64,1904,2295,-1.00,4270,0,0,0,0,234,234,234,234,6.09,0.27,8.28,9.73,49.97,294645,299351,0,2555,233415,58677,
22-09-2023 00:01:56,Indira1,39,4815,3794,1021,0,1.00,4817,156,0,234,234,157,236,236,0,6.79,16.02,4.36,0.00,49.96,485472,511503,0,252938,232536,0,
22-09-2023 00:01:56,Indira1,40,378,250,128,0,0.99,383,0,0,0,0,237,237,237,237,0.57,1.16,0.54,0.00,49.96,934516,952918,0,335700,579956,18860,
22-09-2023 00:01:56,Indira1,41,286,122,163,0,1.00,286,295,411,232,243,158,239,237,0,0.41,0.55,0.69,0.00,49.95,590617,602391,0,287482,303135,0,
22-09-2023 00:01:56,Indira1,42,439,104,291,42,0.78,562,411,413,411,411,237,237,239,237,0.83,0.46,1.75,0.27,49.95,586863,627405,0,152874,340962,93027,
22-09-2023 00:01:56,Indira1,43,2646,107,1708,831,-0.99,2674,275,413,413,0,238,239,236,239,3.82,0.45,7.54,3.48,49.95,802129,829485,0,145231,497261,159638,
22-09-2023 00:01:56,Indira1,44,492,0,34,457,0.96,514,0,0,0,0,236,236,236,236,0.77,0.00,0.21,2.10,49.95,575307,593442,0,30687,94605,450015,
22-09-2023 00:01:56,Indira1,45,187,86,101,0,0.96,194,296,413,243,233,159,238,239,0,0.29,0.46,0.42,0.00,49.95,223030,231186,0,121263,101767,0,
22-09-2023 00:01:56,Indira1,46,110,0,110,0,0.91,121,157,0,235,235,159,239,239,0,0.17,0.00,0.51,0.00,49.95,403805,406184,0,138847,264957,0,
22-09-2023 00:01:56,Indira1,47,344,263,81,0,0.85,403,156,0,234,234,158,237,237,0,0.64,1.47,0.34,0.11,49.95,400512,435320,0,192213,208299,0,
22-09-2023 00:01:56,Indira1,48,443,141,201,100,1.00,445,0,0,0,0,237,237,237,237,0.63,0.60,0.85,0.42,49.96,512417,525286,0,253412,72095,186910,
22-09-2023 00:05:05,Indira1,24,120,68,51,0,0.74,163,157,0,236,237,159,239,239,0,0.26,0.58,0.22,0.00,49.96,493586,506056,0,287690,205896,0,
22-09-2023 00:05:05,Indira1,25,2324,1986,337,0,-1.00,2326,154,0,231,231,156,234,234,0,3.36,8.64,1.44,0.00,49.96,646360,651629,0,347850,298512,0,
22-09-2023 00:05:05,Indira1,26,489,185,158,144,0.98,498,0,0,0,0,237,237,237,237,0.72,0.80,0.73,0.63,49.97,464591,479847,0,131241,139187,194164,
22-09-2023 00:05:05,Indira1,27,2066,0,61,2005,-1.00,2067,0,0,0,0,236,236,236,236,2.99,0.00,0.28,8.70,49.97,650942,658602,0,460659,55699,134586,
22-09-2023 00:05:05,Indira1,28,1815,1582,113,120,1.00,1928,274,411,0,410,237,238,237,237,2.70,7.07,0.51,0.51,49.98,658560,695684,0,304621,254322,99618,
22-09-2023 00:05:05,Indira1,29,215,130,85,0,0.67,319,293,410,237,231,157,236,237,0,0.50,0.59,0.89,0.00,49.98,216815,235918,0,107443,109372,0,
22-09-2023 00:05:05,Indira1,30,241,90,151,0,0.96,252,157,0,235,235,159,239,239,0,0.41,0.57,0.65,0.00,49.98,188580,200396,0,77151,111428,0,
22-09-2023 00:05:05,Indira1,32,543,150,202,189,-1.00,546,275,412,0,412,238,236,240,239,0.78,0.66,0.86,0.82,49.98,462966,472078,0,179315,83470,200181,
22-09-2023 00:05:05,Indira1,33,1907,35,1693,177,0.99,1925,0,0,0,0,236,236,236,236,2.81,0.16,7.39,0.87,49.99,921689,938205,0,281941,438249,201499,
22-09-2023 00:05:05,Indira1,34,718,118,600,0,1.00,720,155,0,233,233,157,237,236,0,1.04,0.53,2.60,0.00,49.98,272142,281195,0,63027,209115,0,
22-09-2023 00:05:05,Indira1,35,905,55,850,0,1.00,906,157,0,235,235,160,240,239,0,1.29,0.26,3.59,0.00,49.99,497367,508705,0,90365,407002,0,
22-09-2023 00:05:05,Indira1,36,1089,148,0,941,1.00,1045,0,0,0,0,235,235,235,235,1.49,0.69,0.00,3.77,49.99,453719,465521,0,100413,112775,240531,
22-09-2023 00:05:05,Indira1,37,655,430,225,0,1.00,656,156,0,234,235,158,238,237,0,0.93,1.83,0.96,0.00,49.99,667837,679442,0,374834,293004,0,
22-09-2023 00:05:05,Indira1,38,2686,64,306,2314,1.00,2685,0,0,0,0,236,236,236,236,3.79,0.27,1.30,9.79,49.99,294795,299502,0,2558,233439,58798,
22-09-2023 00:05:05,Indira1,39,1649,818,830,0,1.00,1624,158,0,236,237,159,239,239,0,2.25,3.43,3.32,0.00,49.98,485706,511738,0,253125,232583,0,
