25-09-2023 00:02:01,Durga,1,696,247,165,283,0.99,705,0,0,0,0,256,256,256,256,0.94,0.97,0.75,1.21,50.04,413284,435397,0,135709,132810,144765,
25-09-2023 00:02:01,Durga,2,582,98,258,225,0.99,589,0,0,0,0,257,257,257,257,0.76,0.38,1.03,0.89,50.04,424986,463387,0,153749,113416,157820,
25-09-2023 00:02:01,Durga,3,382,169,213,0,0.96,398,0,0,0,0,257,257,257,257,0.52,0.72,0.84,0.00,50.04,586061,618395,0,248601,201726,135734,
25-09-2023 00:02:01,Durga,4,307,36,64,206,0.97,317,0,0,0,0,257,257,257,257,0.43,0.23,0.26,0.81,50.04,555870,593748,0,204168,142309,209393,
25-09-2023 00:02:01,Durga,5,460,147,156,156,0.99,467,0,0,0,0,258,258,258,258,0.62,0.64,0.61,0.61,50.04,480546,531145,0,185641,194982,99922,
25-09-2023 00:02:01,Durga,6,494,215,148,130,0.90,550,0,0,0,0,257,257,257,257,0.73,0.86,0.70,0.64,50.04,578234,597066,0,257084,160354,160795,
25-09-2023 00:02:01,Durga,7,413,57,246,108,0.99,418,0,0,0,0,258,258,258,258,0.56,0.29,0.96,0.42,50.03,839339,848884,0,250504,367999,220836,
25-09-2023 00:02:01,Durga,8,513,131,160,220,0.96,534,0,0,0,0,256,256,256,256,0.70,0.52,0.63,0.95,50.03,578957,618195,0,111635,174255,293067,
25-09-2023 00:02:01,Durga,9,393,151,241,0,0.91,431,0,0,0,0,256,256,256,256,0.57,0.70,1.00,0.00,50.03,587198,629458,0,258949,193398,134849,
25-09-2023 00:02:01,Durga,10,527,147,236,143,0.96,548,0,0,0,0,256,256,256,256,0.74,0.63,0.92,0.67,50.03,540920,569980,0,204405,195860,140654,
25-09-2023 00:02:01,Durga,11,651,230,247,173,1.00,651,0,0,0,0,258,258,258,258,0.85,0.90,0.96,0.68,50.03,801179,815832,0,363324,230752,207102,
25-09-2023 00:02:01,Durga,12,473,175,99,198,0.86,550,0,0,0,0,258,258,258,258,0.72,0.74,0.54,0.88,50.02,770017,807617,0,334416,172548,263052,
25-09-2023 00:02:01,Durga,13,530,140,166,224,0.94,564,0,0,0,0,251,251,251,251,0.75,0.63,0.68,0.95,50.02,696199,729558,0,257891,226442,211865,
25-09-2023 00:02:01,Durga,14,581,248,189,143,0.95,613,0,0,0,0,257,257,257,257,0.83,0.97,0.89,0.64,50.02,813762,832817,0,374663,214594,224505,
25-09-2023 00:02:01,Durga,15,622,252,172,197,0.96,647,0,0,0,0,257,257,257,257,0.86,1.00,0.79,0.79,50.02,766904,792403,0,251217,269203,246483,
25-09-2023 00:02:01,Durga,16,358,67,171,119,0.91,393,298,0,447,447,257,257,257,258,0.52,0.32,0.68,0.56,50.02,442031,471807,0,170472,115381,156178,
25-09-2023 00:02:01,Durga,17,473,185,115,171,0.96,493,299,449,0,448,258,258,258,258,0.66,0.72,0.57,0.68,50.01,466383,497708,0,172911,135069,158402,
25-09-2023 00:02:01,Durga,18,768,133,383,252,1.00,771,0,0,0,0,251,251,251,251,1.11,0.62,2.06,1.01,50.01,929761,951523,0,284361,371862,273537,
25-09-2023 00:02:01,Durga,19,818,230,293,294,1.00,820,0,0,0,0,252,252,252,252,1.18,0.93,1.33,1.34,50.01,612678,626519,0,195621,239175,177881,
25-09-2023 00:02:01,Durga,20,664,233,233,198,0.96,690,0,0,0,0,252,252,252,252,0.92,0.94,0.97,0.84,50.00,735594,775988,0,211352,233165,291076,
