24-08-2023 23:59:11,Durga,19,767,226,213,326,0.99,771,0,0,0,0,251,251,251,251,1.08,0.97,0.85,1.60,50.08,274083,282216,0,87300,115796,70986,
24-08-2023 23:59:11,Durga,20,702,207,243,251,0.97,726,0,0,0,0,251,251,251,251,0.97,0.84,1.05,1.07,50.08,388647,406222,0,108824,128007,151815,
24-08-2023 23:59:11,Durga,21,582,203,219,159,0.91,640,291,436,0,437,251,253,250,249,0.87,0.82,0.96,0.84,50.08,177967,183988,0,28482,70715,78769,
24-08-2023 23:59:11,Durga,22,582,217,171,192,0.98,594,435,434,435,435,251,249,252,252,0.79,0.89,0.69,0.78,50.08,239978,249476,0,72872,69811,97293,
24-08-2023 23:59:11,Durga,23,337,71,112,153,0.96,352,436,436,435,437,252,253,252,250,0.47,0.34,0.45,0.63,50.08,137511,141833,0,10686,73103,53721,
24-08-2023 23:59:11,Durga,24,546,255,143,147,-1.00,547,290,0,435,436,250,249,249,252,0.75,1.16,0.58,0.60,50.08,156183,164502,0,69233,38558,48392,
24-08-2023 23:59:11,Durga,25,507,181,325,0,0.95,535,0,0,0,0,249,249,249,249,0.74,0.87,1.70,0.00,50.08,333756,347951,0,81272,160311,92172,
24-08-2023 23:59:11,Durga,26,506,76,231,199,0.96,526,0,0,0,0,252,252,252,252,0.70,0.32,0.96,0.82,50.08,257452,278042,0,110347,93263,53841,
24-08-2023 23:59:11,Durga,27,487,310,177,0,0.99,489,0,0,0,0,252,252,252,252,0.66,1.46,0.74,0.00,50.08,312399,330487,0,103638,85611,123149,
24-08-2023 23:59:11,Durga,28,316,316,0,0,-0.85,371,0,0,0,0,249,249,249,249,0.50,1.97,0.00,0.00,50.07,397338,417099,0,362659,0,34679,
24-08-2023 23:59:11,Durga,31,17957,9697,1925,6335,0.99,18210,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7958599,8081680,-3282856,4009375,798612,3150616,
25-08-2023 00:01:15,Durga,1,492,166,189,136,1.00,494,0,0,0,0,248,248,248,248,0.69,0.69,0.81,0.56,50.05,91565,99942,0,28389,29777,33398,
25-08-2023 00:01:15,Durga,2,623,249,205,168,0.97,637,0,0,0,0,248,248,248,248,0.86,1.02,0.86,0.70,50.05,205267,229507,0,83749,26203,95314,
25-08-2023 00:01:15,Durga,3,729,201,286,240,0.98,744,0,0,0,0,248,248,248,248,1.02,0.83,1.44,0.98,50.05,421706,446261,0,160821,128842,132043,
25-08-2023 00:01:15,Durga,4,377,219,0,158,0.96,394,0,0,0,0,248,248,248,248,0.54,0.97,0.00,0.64,50.05,366364,393655,0,124407,130751,111205,
25-08-2023 00:01:15,Durga,5,748,253,226,268,0.99,756,0,0,0,0,248,248,248,248,1.04,1.10,0.91,1.20,50.05,251215,284256,0,105832,79581,65801,
25-08-2023 00:01:15,Durga,6,714,250,201,262,0.98,732,0,0,0,0,247,247,247,247,0.99,1.13,0.82,1.17,50.04,225462,232915,0,117295,51454,56713,
25-08-2023 00:01:15,Durga,7,666,222,236,208,0.99,671,0,0,0,0,249,249,249,249,0.90,0.90,0.95,0.84,50.04,434117,440091,0,142688,194527,96902,
25-08-2023 00:01:15,Durga,8,146,0,146,0,0.93,157,0,0,0,0,252,252,252,252,0.21,0.00,0.63,0.00,50.05,377017,398277,0,82937,91794,202284,
25-08-2023 00:01:15,Durga,9,546,235,101,209,0.98,558,0,0,0,0,251,251,251,251,0.74,0.96,0.41,0.86,50.04,355462,388940,0,149509,106045,99907,
25-08-2023 00:01:15,Durga,10,327,177,54,95,1.00,327,0,0,0,0,252,252,252,252,0.54,0.71,0.40,0.50,50.04,277218,294841,0,77963,102375,96879,
25-08-2023 00:01:15,Durga,11,861,436,257,167,-1.00,861,0,0,0,0,247,247,247,247,1.35,2.56,1.08,0.70,50.05,416332,425283,0,184852,134086,97394,
25-08-2023 00:01:15,Durga,12,643,232,132,278,0.99,652,0,0,0,0,247,247,247,247,0.89,0.98,0.56,1.25,50.04,429420,449790,0,214400,97558,117461,
25-08-2023 00:01:15,Durga,13,615,170,198,247,0.99,619,0,0,0,0,250,250,250,250,0.83,0.68,0.80,1.01,50.04,309335,325246,0,119699,109318,80317,
25-08-2023 00:01:15,Durga,14,638,212,214,211,0.98,650,0,0,0,0,248,248,248,248,0.88,0.86,0.88,0.90,50.04,425502,435238,0,194811,133905,96786,
25-08-2023 00:01:15,Durga,15,459,122,167,168,0.97,475,0,0,0,0,248,248,248,248,0.64,0.55,0.69,0.69,50.04,396482,411230,0,150273,121520,124689,
25-08-2023 00:01:15,Durga,16,2083,1843,119,120,1.00,2090,289,0,434,434,250,251,251,249,2.82,7.35,0.59,0.53,50.04,182715,199541,0,65235,42133,75347,
25-08-2023 00:01:15,Durga,17,653,355,147,151,1.00,655,290,435,0,434,252,249,253,253,0.87,1.84,0.59,0.61,50.04,201446,219848,0,71368,57411,72666,
25-08-2023 00:01:15,Durga,18,707,220,232,255,0.98,720,0,0,0,0,250,250,250,250,0.96,0.90,0.96,1.05,50.04,452229,465006,0,145936,174870,131423,
25-08-2023 00:01:15,Durga,19,763,225,212,325,0.99,768,0,0,0,0,251,251,251,250,1.07,0.96,0.85,1.60,50.04,274110,282244,0,87309,115803,70998,
25-08-2023 00:01:15,Durga,20,700,206,243,250,0.97,724,0,0,0,0,250,250,250,250,0.97,0.84,1.05,1.07,50.04,388671,406247,0,108832,128015,151823,
25-08-2023 00:01:15,Durga,21,578,204,215,158,0.91,637,291,436,0,436,250,253,249,249,0.87,0.82,0.95,0.84,50.04,177988,184011,0,28489,70723,78775,
25-08-2023 00:01:15,Durga,22,581,217,171,192,0.98,593,434,434,435,434,251,248,252,251,0.79,0.89,0.69,0.78,50.04,239999,249498,0,72880,69817,97300,
25-08-2023 00:01:15,Durga,23,336,71,111,152,0.96,351,435,436,434,436,251,253,252,249,0.47,0.34,0.45,0.63,50.04,137523,141846,0,10688,73107,53726,
25-08-2023 00:01:15,Durga,24,542,253,141,147,-1.00,543,289,0,434,435,249,248,248,251,0.75,1.15,0.58,0.60,50.04,156203,164522,0,69242,38563,48397,
25-08-2023 00:01:15,Durga,25,504,179,325,0,0.95,532,0,0,0,0,248,248,248,248,0.74,0.86,1.70,0.00,50.03,333774,347971,0,81278,160323,92172,
25-08-2023 00:01:15,Durga,26,504,75,230,198,0.96,524,0,0,0,0,251,251,251,251,0.69,0.32,0.95,0.81,50.03,257470,278061,0,110350,93271,53848,
25-08-2023 00:01:15,Durga,27,486,308,177,0,0.99,488,0,0,0,0,252,252,252,252,0.66,1.45,0.74,0.00,50.03,312417,330505,0,103650,85618,123149,
25-08-2023 00:01:15,Durga,28,305,305,0,0,-0.84,365,0,0,0,0,250,250,250,249,0.49,1.93,0.00,0.00,50.03,397349,417112,0,362670,0,34679,
25-08-2023 00:01:15,Durga,31,21799,11941,1917,7940,0.99,22006,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7959319,8082408,-3282856,4009768,798681,3150876,
25-08-2023 00:03:17,Durga,1,565,239,190,135,1.00,567,0,0,0,0,248,248,248,248,0.78,0.98,0.81,0.56,49.99,91583,99961,0,28396,29783,33403,
25-08-2023 00:03:17,Durga,2,551,180,204,167,0.97,569,0,0,0,0,248,248,248,248,0.77,0.74,0.86,0.70,49.99,205287,229527,0,83756,26210,95319,
25-08-2023 00:03:17,Durga,3,718,201,276,240,0.98,733,0,0,0,0,248,248,248,248,0.99,0.83,1.33,0.98,50.00,421731,446287,0,160828,128852,132051,
