16-07-2023 00:24:00,00,J4,1,1.46389e+09,-2.23885e+08,,,
16-07-2023 00:24:00,00,J4,2,5.38625e+07,0.0,,,
16-07-2023 00:24:01,00,J4,3,1.09167e+07,0.0,,,
16-07-2023 00:24:01,00,J4,4,2.25146e+08,0.0,,,
16-07-2023 00:24:02,00,J4,5,1.92483e+08,0.0,,,
16-07-2023 00:24:03,00,J4,6,7.51972e+06,0.0,,,
16-07-2023 00:24:09,00,J4,9,4.91966e+08,0.0,,,
16-07-2023 00:24:10,00,J4,10,5.00117e+08,0.0,,,
16-07-2023 00:24:10,00,J4,11,1.20634e+07,0.0,,,
16-07-2023 00:24:11,00,J4,36,3.42229e+07,0.0,,,
16-07-2023 00:24:11,00,J4,37,2.38562e+07,0.0,,,
16-07-2023 00:24:12,00,J4,38,2.04744e+07,0.0,,,
16-07-2023 00:24:12,00,J4,39,7.40862e+07,0.0,,,
16-07-2023 00:24:12,00,J4,40,9.62477e+07,0.0,,,
16-07-2023 00:24:13,00,J4,41,2.6019e+07,0.0,,,
16-07-2023 00:24:13,00,J4,42,1.31118e+08,0.0,,,
16-07-2023 00:24:13,00,J4,43,1.72372e+07,0.0,,,
16-07-2023 00:24:14,00,J4,65,5.2842e+06,0.0,,,
16-07-2023 00:24:14,00,J4,66,895197.0,0.0,,,
