16-07-2023 00:10:01,00,JB6,6,15946471.0,-1450044.0,,,
16-07-2023 00:10:15,00,JB6,6,15946645.0,-1450044.0,,,
16-07-2023 00:10:16,00,JB6,16,50523224.0,0.0,,,
16-07-2023 00:10:17,00,JB6,24,20216904.0,0.0,,,
16-07-2023 00:10:19,00,JB6,25,217462640.0,0.0,,,
16-07-2023 00:10:20,00,JB6,26,143154340.0,0.0,,,
16-07-2023 00:12:26,00,JB6,24,20216904.0,0.0,,,
16-07-2023 00:12:28,00,JB6,25,217463200.0,0.0,,,
16-07-2023 00:12:29,00,JB6,26,143154660.0,0.0,,,
16-07-2023 00:14:25,00,JB6,16,50523224.0,0.0,,,
16-07-2023 00:14:27,00,JB6,24,20216904.0,0.0,,,
16-07-2023 00:14:28,00,JB6,25,217463570.0,0.0,,,
16-07-2023 00:14:29,00,JB6,26,143154980.0,0.0,,,
16-07-2023 00:16:26,00,JB6,16,50523224.0,0.0,,,
16-07-2023 00:16:27,00,JB6,24,20216904.0,0.0,,,
16-07-2023 00:16:28,00,JB6,25,217464020.0,0.0,,,
16-07-2023 00:16:30,00,JB6,26,143155300.0,0.0,,,
16-07-2023 00:18:26,00,JB6,16,50523224.0,0.0,,,
16-07-2023 00:18:28,00,JB6,24,20216904.0,0.0,,,
16-07-2023 00:18:29,00,JB6,25,217464560.0,0.0,,,
16-07-2023 00:18:30,00,JB6,26,143155570.0,0.0,,,
16-07-2023 00:20:27,00,JB6,16,50523224.0,0.0,,,
16-07-2023 00:20:28,00,JB6,24,20216904.0,0.0,,,
16-07-2023 00:20:29,00,JB6,25,217465090.0,0.0,,,
16-07-2023 00:20:31,00,JB6,26,143155840.0,0.0,,,
16-07-2023 00:22:27,00,JB6,16,50523224.0,0.0,,,
16-07-2023 00:22:28,00,JB6,24,20216904.0,0.0,,,
16-07-2023 00:22:30,00,JB6,25,217465740.0,0.0,,,
16-07-2023 00:22:31,00,JB6,26,143156110.0,0.0,,,
16-07-2023 00:24:27,00,JB6,16,50523224.0,0.0,,,
16-07-2023 00:24:29,00,JB6,24,20216904.0,0.0,,,
16-07-2023 00:24:30,00,JB6,25,217466430.0,0.0,,,
16-07-2023 00:24:32,00,JB6,26,143156400.0,0.0,,,
16-07-2023 00:26:28,00,JB6,16,50523224.0,0.0,,,
16-07-2023 00:26:29,00,JB6,24,20216904.0,0.0,,,
16-07-2023 00:26:31,00,JB6,25,217466940.0,0.0,,,
16-07-2023 00:26:32,00,JB6,26,143156800.0,0.0,,,
16-07-2023 00:28:28,00,JB6,16,50523224.0,0.0,,,
16-07-2023 00:28:30,00,JB6,24,20216904.0,0.0,,,
16-07-2023 00:28:31,00,JB6,25,217467620.0,0.0,,,
