16-07-2023 00:10:30,00,JB1,54,1.03104e+07,0.0,,,
16-07-2023 00:12:30,00,JB1,55,6.84637e+07,-1.37141e+08,,,
16-07-2023 00:12:39,00,JB1,56,1.28773e+08,0.0,,,
16-07-2023 00:16:46,00,JB1,56,1.28773e+08,0.0,,,
16-07-2023 00:18:19,00,JB1,56,1.28773e+08,0.0,,,
16-07-2023 00:22:37,00,JB1,56,1.28773e+08,0.0,,,
16-07-2023 00:24:16,00,JB1,54,1.03104e+07,0.0,,,
16-07-2023 00:24:17,00,JB1,55,6.84637e+07,-1.37142e+08,,,
16-07-2023 00:24:29,00,JB1,56,1.28773e+08,0.0,,,
16-07-2023 00:32:07,00,JB1,54,1.03104e+07,0.0,,,
16-07-2023 00:36:35,00,JB1,56,1.28773e+08,0.0,,,
16-07-2023 00:40:21,00,JB1,55,6.84637e+07,-1.37143e+08,,,
16-07-2023 00:40:32,00,JB1,56,1.28773e+08,0.0,,,
16-07-2023 00:42:56,00,JB1,56,1.28773e+08,0.0,,,
16-07-2023 00:44:03,00,JB1,54,1.03104e+07,0.0,,,
16-07-2023 00:46:11,00,JB1,54,1.03104e+07,0.0,,,
16-07-2023 00:48:19,00,JB1,55,6.84637e+07,-1.37144e+08,,,
16-07-2023 00:56:28,00,JB1,55,6.84637e+07,-1.37145e+08,,,
16-07-2023 00:56:30,00,JB1,56,1.28773e+08,0.0,,,
16-07-2023 01:02:16,01,JB1,54,1.03104e+07,0.0,,,
16-07-2023 01:02:27,01,JB1,55,6.84637e+07,-1.37146e+08,,,
16-07-2023 01:02:29,01,JB1,56,1.28773e+08,0.0,,,
16-07-2023 01:04:11,01,JB1,54,1.03104e+07,0.0,,,
16-07-2023 01:04:16,01,JB1,55,6.84637e+07,-1.37146e+08,,,
16-07-2023 01:08:18,01,JB1,55,6.84637e+07,-1.37146e+08,,,
16-07-2023 01:12:15,01,JB1,54,1.03104e+07,0.0,,,
16-07-2023 01:17:05,01,JB1,56,1.28773e+08,0.0,,,
16-07-2023 01:18:16,01,JB1,54,1.03104e+07,0.0,,,
16-07-2023 01:20:21,01,JB1,54,1.03104e+07,0.0,,,
16-07-2023 01:20:46,01,JB1,56,1.28773e+08,0.0,,,
16-07-2023 01:24:18,01,JB1,55,6.84637e+07,-1.37148e+08,,,
16-07-2023 01:26:16,01,JB1,54,1.03104e+07,0.0,,,
16-07-2023 01:26:17,01,JB1,55,6.84637e+07,-1.37148e+08,,,
16-07-2023 01:26:18,01,JB1,56,1.28773e+08,0.0,,,
16-07-2023 01:30:03,01,JB1,54,1.03104e+07,0.0,,,
16-07-2023 01:30:15,01,JB1,55,6.84637e+07,-1.37148e+08,,,
16-07-2023 01:30:16,01,JB1,56,1.28773e+08,0.0,,,
16-07-2023 01:34:16,01,JB1,54,1.03104e+07,0.0,,,
16-07-2023 01:36:22,01,JB1,55,6.84637e+07,-1.37149e+08,,,
16-07-2023 01:36:23,01,JB1,56,1.28773e+08,0.0,,,
16-07-2023 01:40:21,01,JB1,54,1.03104e+07,0.0,,,
16-07-2023 01:40:32,01,JB1,55,6.84637e+07,-1.37149e+08,,,
16-07-2023 01:42:16,01,JB1,54,1.03104e+07,0.0,,,
16-07-2023 01:44:38,01,JB1,55,6.84637e+07,-1.3715e+08,,,
16-07-2023 01:44:43,01,JB1,56,1.28773e+08,0.0,,,
16-07-2023 01:46:42,01,JB1,55,6.84637e+07,-1.3715e+08,,,
16-07-2023 01:46:44,01,JB1,56,1.28773e+08,0.0,,,
16-07-2023 01:50:03,01,JB1,54,1.03104e+07,0.0,,,
16-07-2023 01:52:19,01,JB1,54,1.03105e+07,0.0,,,
16-07-2023 01:54:40,01,JB1,55,6.84637e+07,-1.37151e+08,,,
16-07-2023 01:56:12,01,JB1,54,1.03105e+07,0.0,,,
16-07-2023 01:56:27,01,JB1,55,6.84637e+07,-1.37151e+08,,,
16-07-2023 02:00:49,02,JB1,56,1.28773e+08,0.0,,,
16-07-2023 02:02:16,02,JB1,54,1.03105e+07,0.0,,,
16-07-2023 02:02:38,02,JB1,56,1.28773e+08,0.0,,,
16-07-2023 02:04:23,02,JB1,55,6.84637e+07,-1.37152e+08,,,
16-07-2023 02:06:25,02,JB1,56,1.28773e+08,0.0,,,
16-07-2023 02:14:10,02,JB1,53,1.50091e+07,0.0,,,
16-07-2023 02:15:09,02,JB1,56,1.28773e+08,0.0,,,
16-07-2023 02:18:33,02,JB1,55,6.84637e+07,-1.37153e+08,,,
